speed,MAX HOVER COUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733.5,56237,53468,50769,48139,45579,43090,40670,38320,36040,33829,31689,29618,27618,25687,23826,22035,20314,18663,17081,15570,14128,12756,11454,10222,9060,7968,6946,5993,5111,4298,3555,2882,2279,1746,1282,889,565,312,128,18
735,56352,53577,50872,48237,45673,43178,40753,38398,36113,33898,31754,29679,27674,25739,23875,22080,20355,18701,17116,15602,14157,12782,11478,10243,9079,7984,6960,6005,5121,4307,3562,2888,2284,1749,1285,891,566,312,129,18
736.5,56467,53687,50976,48336,45766,43266,40836,38476,36187,33968,31818,29739,27731,25792,23923,22125,20397,18739,17151,15633,14186,12809,11501,10264,9097,8001,6974,6018,5131,4315,3570,2894,2288,1753,1288,892,568,313,129,18
738,56582,53796,51080,48434,45859,43354,40919,38555,36261,34037,31883,29800,27787,25845,23972,22170,20438,18777,17186,15665,14215,12835,11525,10285,9116,8017,6988,6030,5142,4324,3577,2900,2293,1756,1290,894,569,314,129,18
739.5,56697,53905,51184,48533,45952,43442,41002,38633,36334,34106,31948,29861,27844,25897,24021,22215,20480,18815,17221,15697,14244,12861,11548,10306,9134,8033,7003,6042,5152,4333,3584,2906,2298,1760,1293,896,570,314,129,18
741,56812,54015,51288,48631,46045,43530,41086,38711,36408,34175,32013,29921,27900,25950,24070,22260,20522,18853,17256,15729,14273,12887,11572,10327,9153,8050,7017,6054,5163,4342,3591,2911,2302,1763,1295,898,571,315,130,19
742.5,56927,54124,51391,48730,46139,43618,41169,38790,36482,34244,32078,29982,27957,26002,24118,22305,20563,18892,17291,15761,14301,12913,11595,10348,9171,8066,7031,6067,5173,4351,3599,2917,2307,1767,1298,900,572,316,130,19
744,57042,54233,51495,48828,46232,43706,41252,38868,36555,34314,32142,30042,28013,26055,24167,22350,20605,18930,17326,15793,14330,12939,11618,10369,9190,8082,7045,6079,5184,4359,3606,2923,2311,1771,1301,902,573,316,130,19
745.5,57157,54343,51599,48927,46325,43795,41335,38947,36629,34383,32207,30103,28070,26107,24216,22396,20646,18968,17361,15824,14359,12965,11642,10390,9209,8098,7059,6091,5194,4368,3613,2929,2316,1774,1303,903,575,317,130,19
747,57272,54452,51703,49025,46418,43883,41418,39025,36703,34452,32272,30163,28126,26160,24265,22441,20688,19006,17396,15856,14388,12991,11665,10411,9227,8115,7074,6104,5205,4377,3620,2935,2321,1778,1306,905,576,317,131,19
748.5,57387,54561,51807,49123,46511,43971,41501,39103,36777,34521,32337,30224,28182,26212,24313,22486,20729,19044,17431,15888,14417,13017,11689,10431,9246,8131,7088,6116,5215,4386,3628,2941,2325,1781,1309,907,577,318,131,19
750,57502,54671,51911,49222,46605,44059,41585,39182,36850,34590,32402,30285,28239,26265,24362,22531,20771,19082,17465,15920,14446,13043,11712,10452,9264,8147,7102,6128,5226,4395,3635,2947,2330,1785,1311,909,578,319,131,19
751.5,57617,54780,52014,49320,46698,44147,41668,39260,36924,34659,32466,30345,28295,26317,24411,22576,20812,19121,17500,15952,14475,13069,11736,10473,9283,8164,7116,6140,5236,4403,3642,2953,2335,1788,1314,911,579,319,132,19
753,57732,54889,52118,49419,46791,44235,41751,39338,36998,34729,32531,30406,28352,26370,24459,22621,20854,19159,17535,15984,14504,13095,11759,10494,9301,8180,7130,6153,5246,4412,3649,2959,2339,1792,1316,912,580,320,132,19
754.5,57847,54999,52222,49517,46884,44323,41834,39417,37071,34798,32596,30466,28408,26422,24508,22666,20895,19197,17570,16015,14533,13122,11782,10515,9320,8196,7145,6165,5257,4421,3657,2964,2344,1796,1319,914,582,321,132,19
756,57962,55108,52326,49616,46978,44411,41917,39495,37145,34867,32661,30527,28465,26475,24557,22711,20937,19235,17605,16047,14561,13148,11806,10536,9338,8212,7159,6177,5267,4430,3664,2970,2349,1799,1322,916,583,321,132,19
757.5,58077,55217,52430,49714,47071,44499,42000,39573,37219,34936,32726,30587,28521,26527,24606,22756,20979,19273,17640,16079,14590,13174,11829,10557,9357,8229,7173,6189,5278,4438,3671,2976,2353,1803,1324,918,584,322,133,19
759,58192,55327,52534,49813,47164,44588,42084,39652,37292,35005,32791,30648,28578,26580,24654,22801,21020,19311,17675,16111,14619,13200,11853,10578,9375,8245,7187,6202,5288,4447,3679,2982,2358,1806,1327,920,585,323,133,19
760.5,58307,55436,52637,49911,47257,44676,42167,39730,37366,35074,32855,30709,28634,26632,24703,22846,21062,19350,17710,16143,14648,13226,11876,10599,9394,8261,7201,6214,5299,4456,3686,2988,2363,1810,1330,922,586,323,133,19
762,58422,55545,52741,50009,47350,44764,42250,39809,37440,35144,32920,30769,28691,26685,24752,22891,21103,19388,17745,16175,14677,13252,11900,10620,9412,8278,7216,6226,5309,4465,3693,2994,2367,1813,1332,923,587,324,133,19
763.5,58537,55655,52845,50108,47444,44852,42333,39887,37514,35213,32985,30830,28747,26738,24801,22936,21145,19426,17780,16207,14706,13278,11923,10641,9431,8294,7230,6238,5320,4474,3700,3000,2372,1817,1335,925,588,324,134,19
765,58652,55764,52949,50206,47537,44940,42416,39965,37587,35282,33050,30890,28804,26790,24849,22981,21186,19464,17815,16238,14735,13304,11946,10661,9449,8310,7244,6251,5330,4482,3708,3006,2377,1821,1337,927,590,325,134,19
766.5,58767,55873,53053,50305,47630,45028,42499,40044,37661,35351,33115,30951,28860,26843,24898,23026,21228,19502,17850,16270,14764,13330,11970,10682,9468,8327,7258,6263,5341,4491,3715,3012,2381,1824,1340,929,591,326,134,19
768,58882,55983,53156,50403,47723,45116,42583,40122,37735,35420,33179,31011,28917,26895,24947,23071,21269,19540,17885,16302,14793,13356,11993,10703,9486,8343,7272,6275,5351,4500,3722,3018,2386,1828,1343,931,592,326,134,19
769.5,58997,56092,53260,50502,47816,45204,42666,40200,37808,35490,33244,31072,28973,26948,24995,23116,21311,19579,17920,16334,14821,13382,12017,10724,9505,8359,7287,6287,5361,4509,3729,3023,2391,1831,1345,932,593,327,135,19
771,59112,56201,53364,50600,47910,45293,42749,40279,37882,35559,33309,31133,29030,27000,25044,23162,21352,19617,17954,16366,14850,13408,12040,10745,9524,8375,7301,6300,5372,4518,3737,3029,2395,1835,1348,934,594,328,135,19
772.5,59227,56311,53468,50699,48003,45381,42832,40357,37956,35628,33374,31193,29086,27053,25093,23207,21394,19655,17989,16398,14879,13435,12063,10766,9542,8392,7315,6312,5382,4526,3744,3035,2400,1838,1350,936,595,328,135,19
774,59342,56420,53572,50797,48096,45469,42915,40435,38029,35697,33439,31254,29143,27105,25142,23252,21435,19693,18024,16429,14908,13461,12087,10787,9561,8408,7329,6324,5393,4535,3751,3041,2405,1842,1353,938,597,329,135,19
775.5,59457,56530,53676,50895,48189,45557,42998,40514,38103,35766,33503,31314,29199,27158,25190,23297,21477,19731,18059,16461,14937,13487,12110,10808,9579,8424,7343,6336,5403,4544,3759,3047,2409,1846,1356,940,598,330,136,19
777,59572,56639,53779,50994,48282,45645,43082,40592,38177,35835,33568,31375,29256,27210,25239,23342,21519,19769,18094,16493,14966,13513,12134,10829,9598,8441,7358,6349,5414,4553,3766,3053,2414,1849,1358,942,599,330,136,19
778.5,59687,56748,53883,51092,48376,45733,43165,40671,38251,35905,33633,31435,29312,27263,25288,23387,21560,19808,18129,16525,14995,13539,12157,10850,9616,8457,7372,6361,5424,4562,3773,3059,2419,1853,1361,943,600,331,136,19
780,59802,56858,53987,51191,48469,45821,43248,40749,38324,35974,33698,31496,29368,27315,25336,23432,21602,19846,18164,16557,15024,13565,12181,10870,9635,8473,7386,6373,5435,4570,3780,3065,2423,1856,1364,945,601,332,137,20
781.5,59917,56967,54091,51289,48562,45909,43331,40827,38398,36043,33763,31557,29425,27368,25385,23477,21643,19884,18199,16589,15053,13591,12204,10891,9653,8489,7400,6385,5445,4579,3788,3071,2428,1860,1366,947,602,332,137,20
783,60032,57076,54195,51388,48655,45997,43414,40906,38472,36112,33827,31617,29481,27420,25434,23522,21685,19922,18234,16620,15082,13617,12227,10912,9672,8506,7414,6398,5455,4588,3795,3076,2433,1863,1369,949,603,333,137,20
784.5,60147,57186,54298,51486,48748,46086,43497,40984,38545,36181,33892,31678,29538,27473,25483,23567,21726,19960,18269,16652,15110,13643,12251,10933,9690,8522,7429,6410,5466,4597,3802,3082,2437,1867,1371,951,605,333,137,20
786,60262,57295,54402,51585,48842,46174,43581,41062,38619,36251,33957,31738,29594,27525,25531,23612,21768,19998,18304,16684,15139,13669,12274,10954,9709,8538,7443,6422,5476,4605,3809,3088,2442,1871,1374,952,606,334,138,20
787.5,60377,57404,54506,51683,48935,46262,43664,41141,38693,36320,34022,31799,29651,27578,25580,23657,21809,20037,18339,16716,15168,13695,12298,10975,9727,8555,7457,6434,5487,4614,3817,3094,2447,1874,1377,954,607,335,138,20
789,60492,57514,54610,51781,49028,46350,43747,41219,38766,36389,34087,31859,29707,27631,25629,23702,21851,20075,18374,16748,15197,13722,12321,10996,9746,8571,7471,6447,5497,4623,3824,3100,2451,1878,1379,956,608,335,138,20
790.5,60607,57623,54714,51880,49121,46438,43830,41297,38840,36458,34151,31920,29764,27683,25678,23747,21892,20113,18409,16780,15226,13748,12345,11017,9764,8587,7485,6459,5508,4632,3831,3106,2456,1881,1382,958,609,336,138,20
792,60722,57732,54818,51978,49215,46526,43913,41376,38914,36527,34216,31981,29820,27736,25726,23792,21934,20151,18444,16811,15255,13774,12368,11038,9783,8604,7500,6471,5518,4641,3838,3112,2461,1885,1385,960,610,337,139,20
793.5,60837,57842,54921,52077,49308,46614,43996,41454,38988,36596,34281,32041,29877,27788,25775,23837,21976,20189,18478,16843,15284,13800,12391,11059,9801,8620,7514,6483,5529,4649,3846,3118,2465,1888,1387,962,612,337,139,20
795,60952,57951,55025,52175,49401,46702,44080,41533,39061,36666,34346,32102,29933,27841,25824,23883,22017,20227,18513,16875,15313,13826,12415,11080,9820,8636,7528,6496,5539,4658,3853,3124,2470,1892,1390,963,613,338,139,20
796.5,61067,58060,55129,52274,49494,46791,44163,41611,39135,36735,34411,32162,29990,27893,25872,23928,22059,20266,18548,16907,15342,13852,12438,11100,9839,8652,7542,6508,5550,4667,3860,3130,2475,1896,1392,965,614,339,139,20
798,61182,58170,55233,52372,49587,46879,44246,41689,39209,36804,34475,32223,30046,27946,25921,23973,22100,20304,18583,16939,15370,13878,12462,11121,9857,8669,7556,6520,5560,4676,3868,3135,2479,1899,1395,967,615,339,140,20
799.5,61297,58279,55337,52471,49681,46967,44329,41768,39282,36873,34540,32283,30103,27998,25970,24018,22142,20342,18618,16971,15399,13904,12485,11142,9876,8685,7571,6532,5570,4685,3875,3141,2484,1903,1398,969,616,340,140,20
801,61412,58388,55441,52569,49774,47055,44412,41846,39356,36942,34605,32344,30159,28051,26019,24063,22183,20380,18653,17003,15428,13930,12509,11163,9894,8701,7585,6545,5581,4693,3882,3147,2489,1906,1400,971,617,340,140,20
802.5,61527,58498,55544,52667,49867,47143,44495,41924,39430,37012,34670,32405,30216,28103,26067,24108,22225,20418,18688,17034,15457,13956,12532,11184,9913,8718,7599,6557,5591,4702,3889,3153,2493,1910,1403,972,618,341,140,20
804,61642,58607,55648,52766,49960,47231,44579,42003,39503,37081,34735,32465,30272,28156,26116,24153,22266,20456,18723,17066,15486,13982,12555,11205,9931,8734,7613,6569,5602,4711,3897,3159,2498,1913,1406,974,620,342,141,20
805.5,61757,58716,55752,52864,50053,47319,44662,42081,39577,37150,34799,32526,30329,28208,26165,24198,22308,20495,18758,17098,15515,14008,12579,11226,9950,8750,7627,6581,5612,4720,3904,3165,2503,1917,1408,976,621,342,141,20
807,61872,58826,55856,52963,50147,47407,44745,42159,39651,37219,34864,32586,30385,28261,26213,24243,22349,20533,18793,17130,15544,14035,12602,11247,9968,8767,7642,6594,5623,4728,3911,3171,2507,1921,1411,978,622,343,141,20
808.5,61987,58935,55960,53061,50240,47495,44828,42238,39725,37288,34929,32647,30442,28313,26262,24288,22391,20571,18828,17162,15573,14061,12626,11268,9987,8783,7656,6606,5633,4737,3918,3177,2512,1924,1413,980,623,344,141,20
810,62102,59044,56063,53160,50333,47584,44911,42316,39798,37357,34994,32707,30498,28366,26311,24333,22432,20609,18863,17194,15602,14087,12649,11289,10005,8799,7670,6618,5644,4746,3926,3183,2517,1928,1416,982,624,344,142,20
811.5,62217,59154,56167,53258,50426,47672,44994,42395,39872,37427,35059,32768,30555,28418,26360,24378,22474,20647,18898,17225,15630,14113,12673,11309,10024,8815,7684,6631,5654,4755,3933,3188,2521,1931,1419,983,625,345,142,20
813,62332,59263,56271,53357,50519,47760,45078,42473,39946,37496,35123,32828,30611,28471,26408,24423,22516,20685,18933,17257,15659,14139,12696,11330,10042,8832,7698,6643,5664,4764,3940,3194,2526,1935,1421,985,627,346,142,20
814.5,62447,59372,56375,53455,50613,47848,45161,42551,40019,37565,35188,32889,30667,28524,26457,24468,22557,20724,18967,17289,15688,14165,12719,11351,10061,8848,7713,6655,5675,4772,3948,3200,2531,1938,1424,987,628,346,143,20
816,62562,59482,56479,53553,50706,47936,45244,42630,40093,37634,35253,32950,30724,28576,26506,24513,22599,20762,19002,17321,15717,14191,12743,11372,10079,8864,7727,6667,5685,4781,3955,3206,2535,1942,1427,989,629,347,143,20
817.5,62678,59591,56583,53652,50799,48024,45327,42708,40167,37703,35318,33010,30780,28629,26555,24558,22640,20800,19037,17353,15746,14217,12766,11393,10098,8881,7741,6680,5696,4790,3962,3212,2540,1946,1429,991,630,347,143,20
819,62793,59700,56686,53750,50892,48112,45410,42786,40240,37773,35383,33071,30837,28681,26603,24604,22682,20838,19072,17385,15775,14243,12790,11414,10116,8897,7755,6692,5706,4799,3969,3218,2545,1949,1432,992,631,348,143,20
820.5,62908,59810,56790,53849,50986,48200,45493,42865,40314,37842,35447,33131,30893,28734,26652,24649,22723,20876,19107,17416,15804,14269,12813,11435,10135,8913,7770,6704,5717,4808,3977,3224,2549,1953,1434,994,632,349,144,21
822,63023,59919,56894,53947,51079,48289,45577,42943,40388,37911,35512,33192,30950,28786,26701,24694,22765,20914,19142,17448,15833,14295,12836,11456,10153,8929,7784,6716,5727,4816,3984,3230,2554,1956,1437,996,634,349,144,21
823.5,63138,60028,56998,54046,51172,48377,45660,43021,40462,37980,35577,33252,31006,28839,26749,24739,22806,20953,19177,17480,15862,14322,12860,11477,10172,8946,7798,6729,5738,4825,3991,3236,2558,1960,1440,998,635,350,144,21
825,63253,60138,57102,54144,51265,48465,45743,43100,40535,38049,35642,33313,31063,28891,26798,24784,22848,20991,19212,17512,15890,14348,12883,11498,10191,8962,7812,6741,5748,4834,3998,3241,2563,1963,1442,1000,636,351,144,21
826.5,63368,60247,57205,54243,51358,48553,45826,43178,40609,38118,35707,33374,31119,28944,26847,24829,22889,21029,19247,17544,15919,14374,12907,11519,10209,8978,7826,6753,5759,4843,4006,3247,2568,1967,1445,1002,637,351,145,21
828,63483,60356,57309,54341,51452,48641,45909,43257,40683,38188,35771,33434,31176,28996,26896,24874,22931,21067,19282,17576,15948,14400,12930,11539,10228,8995,7841,6765,5769,4852,4013,3253,2572,1971,1448,1003,638,352,145,21
829.5,63598,60466,57413,54439,51545,48729,45993,43335,40756,38257,35836,33495,31232,29049,26944,24919,22973,21105,19317,17607,15977,14426,12954,11560,10246,9011,7855,6778,5779,4860,4020,3259,2577,1974,1450,1005,639,353,145,21
831,63713,60575,57517,54538,51638,48817,46076,43413,40830,38326,35901,33555,31289,29101,26993,24964,23014,21143,19352,17639,16006,14452,12977,11581,10265,9027,7869,6790,5790,4869,4028,3265,2582,1978,1453,1007,640,353,145,21
832.5,63828,60684,57621,54636,51731,48905,46159,43492,40904,38395,35966,33616,31345,29154,27042,25009,23056,21181,19387,17671,16035,14478,13000,11602,10283,9044,7883,6802,5800,4878,4035,3271,2586,1981,1455,1009,642,354,146,21
834,63943,60794,57725,54735,51824,48993,46242,43570,40977,38464,36031,33676,31402,29206,27091,25054,23097,21220,19422,17703,16064,14504,13024,11623,10302,9060,7897,6814,5811,4887,4042,3277,2591,1985,1458,1011,643,354,146,21
835.5,64058,60903,57828,54833,51918,49082,46325,43648,41051,38534,36095,33737,31458,29259,27139,25099,23139,21258,19457,17735,16093,14530,13047,11644,10320,9076,7912,6827,5821,4895,4049,3283,2596,1988,1461,1012,644,355,146,21
837,64173,61013,57932,54932,52011,49170,46408,43727,41125,38603,36160,33798,31515,29311,27188,25144,23180,21296,19491,17767,16122,14556,13071,11665,10339,9092,7926,6839,5832,4904,4057,3289,2600,1992,1463,1014,645,356,146,21
838.5,64288,61122,58036,55030,52104,49258,46492,43805,41199,38672,36225,33858,31571,29364,27237,25189,23222,21334,19526,17799,16151,14582,13094,11686,10357,9109,7940,6851,5842,4913,4064,3295,2605,1996,1466,1016,646,356,147,21
840,64403,61231,58140,55129,52197,49346,46575,43883,41272,38741,36290,33919,31628,29417,27285,25234,23263,21372,19561,17830,16179,14608,13118,11707,10376,9125,7954,6863,5853,4922,4071,3300,2610,1999,1468,1018,647,357,147,21
841.5,64518,61341,58244,55227,52290,49434,46658,43962,41346,38810,36355,33979,31684,29469,27334,25279,23305,21410,19596,17862,16208,14635,13141,11728,10394,9141,7968,6876,5863,4931,4078,3306,2614,2003,1471,1020,649,358,147,21
843,64633,61450,58347,55325,52384,49522,46741,44040,41420,38879,36419,34040,31741,29522,27383,25324,23346,21449,19631,17894,16237,14661,13164,11748,10413,9158,7983,6888,5874,4939,4086,3312,2619,2006,1474,1022,650,358,148,21
844.5,64748,61559,58451,55424,52477,49610,46824,44119,41493,38949,36484,34100,31797,29574,27432,25370,23388,21487,19666,17926,16266,14687,13188,11769,10431,9174,7997,6900,5884,4948,4093,3318,2624,2010,1476,1023,651,359,148,21
846,64863,61669,58555,55522,52570,49698,46907,44197,41567,39018,36549,34161,31854,29627,27480,25415,23429,21525,19701,17958,16295,14713,13211,11790,10450,9190,8011,6912,5894,4957,4100,3324,2628,2013,1479,1025,652,360,148,21
847.5,64978,61778,58659,55621,52663,49787,46991,44275,41641,39087,36614,34222,31910,29679,27529,25460,23471,21563,19736,17990,16324,14739,13235,11811,10468,9206,8025,6925,5905,4966,4107,3330,2633,2017,1482,1027,653,360,148,21
849,65093,61887,58763,55719,52756,49875,47074,44354,41714,39156,36679,34282,31966,29732,27578,25505,23513,21601,19771,18021,16353,14765,13258,11832,10487,9223,8039,6937,5915,4975,4115,3336,2638,2021,1484,1029,654,361,149,21
850.5,65208,61997,58867,55818,52850,49963,47157,44432,41788,39225,36744,34343,32023,29784,27626,25550,23554,21639,19806,18053,16382,14791,13282,11853,10506,9239,8054,6949,5926,4983,4122,3342,2642,2024,1487,1031,655,361,149,21
852,65323,62106,58970,55916,52943,50051,47240,44510,41862,39294,36808,34403,32079,29837,27675,25595,23596,21678,19841,18085,16411,14817,13305,11874,10524,9255,8068,6961,5936,4992,4129,3348,2647,2028,1489,1032,657,362,149,21
853.5,65438,62215,59074,56015,53036,50139,47323,44589,41936,39364,36873,34464,32136,29889,27724,25640,23637,21716,19876,18117,16439,14843,13328,11895,10543,9272,8082,6974,5947,5001,4137,3353,2652,2031,1492,1034,658,363,149,21
855,65553,62325,59178,56113,53129,50227,47406,44667,42009,39433,36938,34524,32192,29942,27773,25685,23679,21754,19911,18149,16468,14869,13352,11916,10561,9288,8096,6986,5957,5010,4144,3359,2656,2035,1495,1036,659,363,150,21
856.5,65668,62434,59282,56211,53223,50315,47490,44745,42083,39502,37003,34585,32249,29994,27821,25730,23720,21792,19946,18181,16497,14895,13375,11937,10580,9304,8110,6998,5968,5019,4151,3365,2661,2038,1497,1038,660,364,150,21
858,65783,62543,59386,56310,53316,50403,47573,44824,42157,39571,37068,34646,32305,30047,27870,25775,23762,21830,19980,18212,16526,14922,13399,11958,10598,9321,8125,7010,5978,5027,4158,3371,2666,2042,1500,1040,661,365,150,21
859.5,65898,62653,59490,56408,53409,50491,47656,44902,42230,39640,37132,34706,32362,30099,27919,25820,23803,21868,20015,18244,16555,14948,13422,11978,10617,9337,8139,7023,5988,5036,4166,3377,2670,2046,1503,1042,662,365,150,21
861,66013,62762,59593,56507,53502,50580,47739,44981,42304,39710,37197,34767,32418,30152,27968,25865,23845,21907,20050,18276,16584,14974,13446,11999,10635,9353,8153,7035,5999,5045,4173,3383,2675,2049,1505,1043,664,366,151,22
862.5,66128,62871,59697,56605,53595,50668,47822,45059,42378,39779,37262,34827,32475,30204,28016,25910,23886,21945,20085,18308,16613,15000,13469,12020,10654,9369,8167,7047,6009,5054,4180,3389,2680,2053,1508,1045,665,367,151,22
864,66243,62981,59801,56704,53689,50756,47905,45137,42451,39848,37327,34888,32531,30257,28065,25955,23928,21983,20120,18340,16642,15026,13492,12041,10672,9386,8181,7059,6020,5062,4187,3395,2684,2056,1510,1047,666,367,151,22
865.5,66358,63090,59905,56802,53782,50844,47989,45216,42525,39917,37392,34948,32588,30310,28114,26000,23970,22021,20155,18372,16671,15052,13516,12062,10691,9402,8196,7072,6030,5071,4195,3401,2689,2060,1513,1049,667,368,151,22
867,66473,63199,60009,56901,53875,50932,48072,45294,42599,39986,37456,35009,32644,30362,28162,26045,24011,22059,20190,18403,16699,15078,13539,12083,10709,9418,8210,7084,6041,5080,4202,3407,2694,2063,1516,1051,668,368,152,22
868.5,66588,63309,60112,56999,53968,51020,48155,45372,42673,40055,37521,35070,32701,30415,28211,26091,24053,22097,20225,18435,16728,15104,13563,12104,10728,9435,8224,7096,6051,5089,4209,3412,2698,2067,1518,1052,669,369,152,22
870,66703,63418,60216,57097,54061,51108,48238,45451,42746,40125,37586,35130,32757,30467,28260,26136,24094,22136,20260,18467,16757,15130,13586,12125,10746,9451,8238,7108,6062,5098,4217,3418,2703,2071,1521,1054,671,370,152,22
871.5,66818,63527,60320,57196,54155,51196,48321,45529,42820,40194,37651,35191,32814,30520,28309,26181,24136,22174,20295,18499,16786,15156,13609,12146,10765,9467,8252,7121,6072,5106,4224,3424,2708,2074,1524,1056,672,370,153,22
873,66933,63637,60424,57294,54248,51285,48404,45607,42894,40263,37716,35251,32870,30572,28357,26226,24177,22212,20330,18531,16815,15182,13633,12167,10783,9483,8267,7133,6083,5115,4231,3430,2712,2078,1526,1058,673,371,153,22
874.5,67048,63746,60528,57393,54341,51373,48488,45686,42967,40332,37780,35312,32927,30625,28406,26271,24219,22250,20365,18563,16844,15208,13656,12187,10802,9500,8281,7145,6093,5124,4238,3436,2717,2081,1529,1060,674,372,153,22
876,67163,63855,60632,57491,54434,51461,48571,45764,43041,40401,37845,35372,32983,30677,28455,26316,24260,22288,20400,18595,16873,15235,13680,12208,10821,9516,8295,7158,6103,5133,4246,3442,2722,2085,1531,1062,675,372,153,22
877.5,67278,63965,60735,57590,54527,51549,48654,45843,43115,40471,37910,35433,33040,30730,28504,26361,24302,22326,20435,18626,16902,15261,13703,12229,10839,9532,8309,7170,6114,5142,4253,3448,2726,2088,1534,1063,676,373,154,22
879,67393,64074,60839,57688,54621,51637,48737,45921,43188,40540,37975,35494,33096,30782,28552,26406,24343,22365,20470,18658,16931,15287,13727,12250,10858,9549,8323,7182,6124,5150,4260,3454,2731,2092,1537,1065,677,374,154,22
880.5,67508,64183,60943,57787,54714,51725,48820,45999,43262,40609,38040,35554,33153,30835,28601,26451,24385,22403,20504,18690,16959,15313,13750,12271,10876,9565,8338,7194,6135,5159,4267,3460,2736,2095,1539,1067,679,374,154,22
882,67623,64293,61047,57885,54807,51813,48903,46078,43336,40678,38104,35615,33209,30887,28650,26496,24426,22441,20539,18722,16988,15339,13773,12292,10895,9581,8352,7207,6145,5168,4275,3465,2740,2099,1542,1069,680,375,154,22
883.5,67738,64402,61151,57983,54900,51901,48987,46156,43410,40747,38169,35675,33265,30940,28698,26541,24468,22479,20574,18754,17017,15365,13797,12313,10913,9598,8366,7219,6156,5177,4282,3471,2745,2103,1545,1071,681,375,155,22
885,67853,64511,61254,58082,54994,51989,49070,46234,43483,40816,38234,35736,33322,30992,28747,26586,24510,22517,20609,18786,17046,15391,13820,12334,10932,9614,8380,7231,6166,5186,4289,3477,2750,2106,1547,1072,682,376,155,22
886.5,67968,64621,61358,58180,55087,52078,49153,46313,43557,40886,38299,35796,33378,31045,28796,26631,24551,22555,20644,18817,17075,15417,13844,12355,10950,9630,8394,7243,6177,5194,4296,3483,2754,2110,1550,1074,683,377,155,22
888,68083,64730,61462,58279,55180,52166,49236,46391,43631,40955,38364,35857,33435,31097,28845,26676,24593,22594,20679,18849,17104,15443,13867,12376,10969,9646,8409,7256,6187,5203,4304,3489,2759,2113,1552,1076,684,377,155,22
889.5,68198,64839,61566,58377,55273,52254,49319,46469,43704,41024,38428,35918,33491,31150,28893,26721,24634,22632,20714,18881,17133,15469,13891,12397,10987,9663,8423,7268,6197,5212,4311,3495,2764,2117,1555,1078,686,378,156,22
891,68313,64949,61670,58476,55366,52342,49402,46548,43778,41093,38493,35978,33548,31203,28942,26766,24676,22670,20749,18913,17162,15495,13914,12417,11006,9679,8437,7280,6208,5221,4318,3501,2768,2120,1558,1080,687,379,156,22
892.5,68428,65058,61774,58574,55460,52430,49486,46626,43852,41162,38558,36039,33604,31255,28991,26812,24717,22708,20784,18945,17191,15522,13937,12438,11024,9695,8451,7292,6218,5229,4326,3507,2773,2124,1560,1082,688,379,156,22
894,68543,65167,61877,58673,55553,52518,49569,46705,43925,41232,38623,36099,33661,31308,29039,26857,24759,22746,20819,18977,17220,15548,13961,12459,11043,9712,8466,7305,6229,5238,4333,3513,2778,2128,1563,1083,689,380,156,22
895.5,68658,65277,61981,58771,55646,52606,49652,46783,43999,41301,38688,36160,33717,31360,29088,26902,24800,22784,20854,19008,17248,15574,13984,12480,11061,9728,8480,7317,6239,5247,4340,3518,2782,2131,1566,1085,690,381,157,22
897,68773,65386,62085,58869,55739,52694,49735,46861,44073,41370,38752,36220,33774,31413,29137,26947,24842,22823,20889,19040,17277,15600,14008,12501,11080,9744,8494,7329,6250,5256,4347,3524,2787,2135,1568,1087,691,381,157,22
898.5,68888,65496,62189,58968,55832,52783,49818,46940,44147,41439,38817,36281,33830,31465,29186,26992,24883,22861,20924,19072,17306,15626,14031,12522,11098,9760,8508,7341,6260,5265,4355,3530,2792,2138,1571,1089,692,382,157,22
900,69003,65605,62293,59066,55926,52871,49901,47018,44220,41508,38882,36342,33887,31518,29234,27037,24925,22899,20959,19104,17335,15652,14055,12543,11117,9777,8522,7354,6271,5273,4362,3536,2796,2142,1573,1091,694,383,158,23
901.5,69118,65714,62397,59165,56019,52959,49985,47096,44294,41577,38947,36402,33943,31570,29283,27082,24967,22937,20993,19136,17364,15678,14078,12564,11135,9793,8537,7366,6281,5282,4369,3542,2801,2145,1576,1092,695,383,158,23
903,69233,65824,62500,59263,56112,53047,50068,47175,44368,41647,39012,36463,34000,31623,29332,27127,25008,22975,21028,19168,17393,15704,14101,12585,11154,9809,8551,7378,6292,5291,4376,3548,2805,2149,1579,1094,696,384,158,23
904.5,69348,65933,62604,59362,56205,53135,50151,47253,44441,41716,39076,36523,34056,31675,29381,27172,25050,23013,21063,19199,17422,15730,14125,12606,11173,9826,8565,7390,6302,5300,4384,3554,2810,2153,1581,1096,697,384,158,23
906,69463,66042,62708,59460,56298,53223,50234,47331,44515,41785,39141,36584,34113,31728,29429,27217,25091,23052,21098,19231,17451,15756,14148,12626,11191,9842,8579,7403,6312,5309,4391,3560,2815,2156,1584,1098,698,385,159,23
907.5,69578,66152,62812,59559,56392,53311,50317,47410,44589,41854,39206,36644,34169,31780,29478,27262,25133,23090,21133,19263,17480,15782,14172,12647,11210,9858,8593,7415,6323,5317,4398,3566,2819,2160,1586,1100,699,386,159,23
